State,City,Venue,,Zone,Section,Row,Qty,Price
PA,Pittsburgh,PPG Paints Arena,09/01/24,Floor,1,Z,1,153.88
PA,Pittsburgh,PPG Paints Arena,09/01/24,Floor,1,Z,1,162.67
PA,Pittsburgh,PPG Paints Arena,09/01/24,Upper,216,M,2,78.18
PA,Pittsburgh,PPG Paints Arena,09/01/24,Lower,106,J,2,115.12
PA,Pittsburgh,PPG Paints Arena,09/01/24,Upper,213,K,2,83.06
PA,Pittsburgh,PPG Paints Arena,09/01/24,Floor,1,G,2,162.67
PA,Pittsburgh,PPG Paints Arena,09/01/24,Upper,213,G,1,78.18
PA,Pittsburgh,PPG Paints Arena,09/01/24,Floor,1,G,4,148.17
PA,Pittsburgh,PPG Paints Arena,09/01/24,Lower,106,D,2,225.6
PA,Pittsburgh,PPG Paints Arena,09/01/24,Floor,1,F,3,163.35
PA,Pittsburgh,PPG Paints Arena,09/01/24,Lower,104,C,2,220.34
PA,Pittsburgh,PPG Paints Arena,09/01/24,Lower,112,E,2,196.9
PA,Pittsburgh,PPG Paints Arena,09/01/24,Lower,101,B,2,168.75
PA,Pittsburgh,PPG Paints Arena,09/01/24,Upper,209,C,2,118.61
PA,Pittsburgh,PPG Paints Arena,09/01/24,Upper,213,G,2,73.22
PA,Pittsburgh,PPG Paints Arena,09/01/24,Floor,Floor,R,2,277.57
PA,Pittsburgh,PPG Paints Arena,09/01/24,Lower,122,T,4,149.27
PA,Pittsburgh,PPG Paints Arena,09/01/24,Lower,109,N,2,115.16
PA,Pittsburgh,PPG Paints Arena,09/01/24,Upper,210,M,2,125.07
PA,Pittsburgh,PPG Paints Arena,09/01/24,Lower,103,R,4,166.11
PA,Pittsburgh,PPG Paints Arena,09/01/24,Upper,205,D,2,133.85
PA,Pittsburgh,PPG Paints Arena,09/01/24,Upper,208,N,2,128.16
PA,Pittsburgh,PPG Paints Arena,09/01/24,Lower,107,Z,2,188.09
PA,Pittsburgh,PPG Paints Arena,09/01/24,Lower,110,H,4,211.34
PA,Pittsburgh,PPG Paints Arena,09/01/24,Lower,122,Q,3,175.42
PA,Pittsburgh,PPG Paints Arena,09/01/24,Lower,110,D,2,199.24
PA,Pittsburgh,PPG Paints Arena,09/01/24,Upper,212,P,2,156.92
PA,Pittsburgh,PPG Paints Arena,09/01/24,Lower,107,W,2,225.32
PA,Pittsburgh,PPG Paints Arena,09/01/24,Upper,208,P,4,143.68
PA,Pittsburgh,PPG Paints Arena,09/01/24,Lower,104,J,1,127.05
PA,Pittsburgh,PPG Paints Arena,09/01/24,Upper,213,G,2,72.26
PA,Pittsburgh,PPG Paints Arena,08/31/24,Floor,3,F,2,149.71
PA,Pittsburgh,PPG Paints Arena,08/31/24,Upper,217,A,1,101.84
PA,Pittsburgh,PPG Paints Arena,08/31/24,Floor,3,G,1,161.08
PA,Pittsburgh,PPG Paints Arena,08/31/24,Lower,105,M,1,129.55
PA,Pittsburgh,PPG Paints Arena,08/31/24,Upper,216,,2,64.95
PA,Pittsburgh,PPG Paints Arena,08/31/24,Floor,1,B,1,296.8
PA,Pittsburgh,PPG Paints Arena,08/31/24,Lower,102,L,2,84.03
PA,Pittsburgh,PPG Paints Arena,08/31/24,Lower,113,B,2,106.27
PA,Pittsburgh,PPG Paints Arena,08/31/24,Lower,108,L,2,124.78
PA,Pittsburgh,PPG Paints Arena,08/30/24,Floor,3,C,1,156.23
PA,Pittsburgh,PPG Paints Arena,08/30/24,Lower,107,P,1,115.12
PA,Pittsburgh,PPG Paints Arena,08/30/24,Upper,208,A,1,95.55
PA,Pittsburgh,PPG Paints Arena,08/30/24,Upper,205,L,1,73.15
PA,Pittsburgh,PPG Paints Arena,08/30/24,Lower,104,E,2,90.96
PA,Pittsburgh,PPG Paints Arena,08/29/24,Floor,3,E,2,148.86
PA,Pittsburgh,PPG Paints Arena,08/29/24,Upper,213,G,3,71.44
PA,Pittsburgh,PPG Paints Arena,08/29/24,Upper,213,D,2,94.28
PA,Pittsburgh,PPG Paints Arena,08/29/24,Lower,113,K,2,91.14
PA,Pittsburgh,PPG Paints Arena,08/29/24,Lower,114,J,1,194.58
PA,Pittsburgh,PPG Paints Arena,08/29/24,Floor,1,C,2,156.97
PA,Pittsburgh,PPG Paints Arena,08/29/24,Lower,113,L,2,88.49
PA,Pittsburgh,PPG Paints Arena,08/28/24,Lower,104,F,2,77.6
PA,Pittsburgh,PPG Paints Arena,08/28/24,Lower,110,G,2,139.79
PA,Pittsburgh,PPG Paints Arena,08/28/24,Floor,5,A,2,251.5
PA,Pittsburgh,PPG Paints Arena,08/28/24,Upper,221,N,2,91.89
PA,Pittsburgh,PPG Paints Arena,08/28/24,Upper,221,C,2,69.07
PA,Pittsburgh,PPG Paints Arena,08/28/24,Lower,112,B,2,174.81
PA,Pittsburgh,PPG Paints Arena,08/27/24,Lower,109,K,4,130.55
PA,Pittsburgh,PPG Paints Arena,08/27/24,Lower,110,G,2,82.21
PA,Pittsburgh,PPG Paints Arena,08/27/24,Upper,214,M,2,126.11
PA,Pittsburgh,PPG Paints Arena,08/27/24,Upper,217,Q,6,96.2
PA,Pittsburgh,PPG Paints Arena,08/27/24,Upper,215,,4,68.87
PA,Pittsburgh,PPG Paints Arena,08/27/24,Floor,3,C,3,425.28
PA,Pittsburgh,PPG Paints Arena,08/27/24,Floor,5,A,2,384.74
PA,Pittsburgh,PPG Paints Arena,08/27/24,Upper,211,K,2,139.47
PA,Pittsburgh,PPG Paints Arena,08/27/24,Upper,214,M,2,65.61
PA,Pittsburgh,PPG Paints Arena,08/27/24,Upper,212,G,2,97.31
PA,Pittsburgh,PPG Paints Arena,08/25/24,Lower,109,K,2,127.33
PA,Pittsburgh,PPG Paints Arena,08/25/24,Upper,215,P,1,78.1
PA,Pittsburgh,PPG Paints Arena,08/25/24,Lower,108,J,2,131.22
PA,Pittsburgh,PPG Paints Arena,08/25/24,Upper,212,N,3,78.41
PA,Pittsburgh,PPG Paints Arena,08/24/24,Upper,209,Q,3,84.12
PA,Pittsburgh,PPG Paints Arena,08/23/24,Lower,108,T,2,167.85
PA,Pittsburgh,PPG Paints Arena,08/23/24,Lower,105,N,1,118.78
PA,Pittsburgh,PPG Paints Arena,08/23/24,Upper,209,,5,62.78
PA,Pittsburgh,PPG Paints Arena,08/22/24,Upper,216,B,1,104.85
PA,Pittsburgh,PPG Paints Arena,08/22/24,Upper,215,B,1,104.93
PA,Pittsburgh,PPG Paints Arena,08/22/24,Lower,122,L,3,228.17
PA,Pittsburgh,PPG Paints Arena,08/21/24,Lower,110,G,2,109.45
PA,Pittsburgh,PPG Paints Arena,08/21/24,Upper,201,M,2,77.59
PA,Pittsburgh,PPG Paints Arena,08/20/24,Lower,108,L,4,95.36
PA,Pittsburgh,PPG Paints Arena,08/20/24,Lower,105,L,1,126.04
PA,Pittsburgh,PPG Paints Arena,08/20/24,Floor,3,V,2,303
PA,Pittsburgh,PPG Paints Arena,08/19/24,Upper,209,Q,1,90.8
PA,Pittsburgh,PPG Paints Arena,08/19/24,Upper,218,A,2,104.94
PA,Pittsburgh,PPG Paints Arena,08/18/24,Upper,211,L,4,136.15
PA,Pittsburgh,PPG Paints Arena,08/18/24,Floor,1,W,2,256.48
PA,Pittsburgh,PPG Paints Arena,08/18/24,Floor,1,N,1,383.62
PA,Pittsburgh,PPG Paints Arena,08/17/24,Upper,210,F,2,98.01
PA,Pittsburgh,PPG Paints Arena,08/17/24,Lower,104,G,2,143.39
PA,Pittsburgh,PPG Paints Arena,08/17/24,Floor,1,Z,2,228.02
PA,Pittsburgh,PPG Paints Arena,08/16/24,Upper,211,L,2,157.41
PA,Pittsburgh,PPG Paints Arena,08/16/24,Lower,110,H,2,156.87
PA,Pittsburgh,PPG Paints Arena,08/14/24,Floor,1,P,1,163.8
PA,Pittsburgh,PPG Paints Arena,08/14/24,Lower,108,Y,3,92.65
PA,Pittsburgh,PPG Paints Arena,08/13/24,Floor,3,R,2,320.11
PA,Pittsburgh,PPG Paints Arena,08/12/24,Lower,104,C,4,213.67
PA,Pittsburgh,PPG Paints Arena,08/12/24,Lower,110,M,2,130.44
PA,Pittsburgh,PPG Paints Arena,08/11/24,Floor,5,B,1,219.63
PA,Pittsburgh,PPG Paints Arena,08/11/24,Floor,5,B,1,407.11
PA,Pittsburgh,PPG Paints Arena,08/11/24,Floor,3,R,2,302.83
PA,Pittsburgh,PPG Paints Arena,08/10/24,Lower,112,A,2,265.1
PA,Pittsburgh,PPG Paints Arena,08/10/24,Lower,110,C,1,139.48
PA,Pittsburgh,PPG Paints Arena,08/10/24,Lower,111,Q,2,176.33
PA,Pittsburgh,PPG Paints Arena,08/10/24,Lower,113,J,2,152.88
PA,Pittsburgh,PPG Paints Arena,08/07/24,Floor,5,B,2,242.86
PA,Pittsburgh,PPG Paints Arena,08/07/24,Lower,114,C,1,261.13
PA,Pittsburgh,PPG Paints Arena,08/06/24,Floor,1,P,1,230.73
PA,Pittsburgh,PPG Paints Arena,08/06/24,Floor,5,C,4,239.16
PA,Pittsburgh,PPG Paints Arena,08/06/24,Upper,205,D,2,115.41
PA,Pittsburgh,PPG Paints Arena,08/05/24,Lower,109,N,1,108.95
PA,Pittsburgh,PPG Paints Arena,08/03/24,Floor,1,P,2,396.04
PA,Pittsburgh,PPG Paints Arena,08/02/24,Upper,209,P,2,130.56
PA,Pittsburgh,PPG Paints Arena,08/01/24,Upper,209,P,2,73.41
PA,Pittsburgh,PPG Paints Arena,08/01/24,Lower,113,F,2,161.16
PA,Pittsburgh,PPG Paints Arena,07/30/24,Floor,3,P,1,302.98
PA,Pittsburgh,PPG Paints Arena,07/27/24,Upper,217,A,2,127.88
PA,Pittsburgh,PPG Paints Arena,07/26/24,Upper,206,L,2,75.3
PA,Pittsburgh,PPG Paints Arena,07/25/24,Lower,112,C,4,259.53
PA,Pittsburgh,PPG Paints Arena,07/23/24,Upper,209,G,1,97.6
PA,Pittsburgh,PPG Paints Arena,07/20/24,Lower,108,Y,2,185.23
PA,Pittsburgh,PPG Paints Arena,07/20/24,Lower,108,Z,2,92.67
PA,Pittsburgh,PPG Paints Arena,07/19/24,Lower,108,Y,2,99.88
PA,Pittsburgh,PPG Paints Arena,07/18/24,Lower,106,M,5,144.11
PA,Pittsburgh,PPG Paints Arena,07/18/24,Upper,217,L,6,81.53
PA,Pittsburgh,PPG Paints Arena,07/18/24,Upper,221,A,6,145.59
PA,Pittsburgh,PPG Paints Arena,07/17/24,Floor,3,V,1,288.42
PA,Pittsburgh,PPG Paints Arena,07/15/24,Lower,108,R,2,248.4
PA,Pittsburgh,PPG Paints Arena,07/15/24,Upper,214,G,2,106.37
PA,Pittsburgh,PPG Paints Arena,07/15/24,Lower,109,P,4,201.77
PA,Pittsburgh,PPG Paints Arena,07/15/24,Upper,209,Q,4,125.41
PA,Pittsburgh,PPG Paints Arena,07/14/24,Upper,221,C,2,140.83
PA,Pittsburgh,PPG Paints Arena,07/14/24,Upper,211,M,2,114.64
PA,Pittsburgh,PPG Paints Arena,07/14/24,Lower,108,N,4,193.3
PA,Pittsburgh,PPG Paints Arena,07/14/24,Lower,109,N,4,204.32
PA,Pittsburgh,PPG Paints Arena,07/12/24,Lower,112,C,4,285.55
PA,Pittsburgh,PPG Paints Arena,07/12/24,Lower,114,E,2,273.85
PA,Pittsburgh,PPG Paints Arena,07/10/24,Floor,5,C,4,418.75
PA,Pittsburgh,PPG Paints Arena,07/10/24,Lower,107,L,4,272.02
PA,Pittsburgh,PPG Paints Arena,07/10/24,Upper,212,A,4,176.41
PA,Pittsburgh,PPG Paints Arena,07/10/24,Lower,109,L,4,207.71
PA,Pittsburgh,PPG Paints Arena,07/10/24,Lower,108,J,4,226.46
PA,Pittsburgh,PPG Paints Arena,07/10/24,Upper,210,C,4,156.25
PA,Pittsburgh,PPG Paints Arena,07/07/24,Floor,4,L,2,175.97
PA,Pittsburgh,PPG Paints Arena,07/07/24,Lower,113,L,2,166.7
PA,Pittsburgh,PPG Paints Arena,07/07/24,Lower,106,L,3,150.97
PA,Pittsburgh,PPG Paints Arena,07/05/24,Upper,212,E,1,100.2
PA,Pittsburgh,PPG Paints Arena,07/03/24,Upper,214,A,3,111.29
PA,Pittsburgh,PPG Paints Arena,07/03/24,Upper,214,A,3,103.65
PA,Pittsburgh,PPG Paints Arena,06/30/24,Upper,210,E,2,116.16
PA,Pittsburgh,PPG Paints Arena,06/25/24,Lower,108,R,2,274.4
PA,Pittsburgh,PPG Paints Arena,06/24/24,Lower,112,G,2,270.61
PA,Pittsburgh,PPG Paints Arena,06/24/24,Upper,221,C,2,135.61
PA,Pittsburgh,PPG Paints Arena,06/23/24,Floor,1,T,3,366.97
PA,Pittsburgh,PPG Paints Arena,06/22/24,Lower,101,K,4,274.5
PA,Pittsburgh,PPG Paints Arena,06/22/24,Lower,104,H,2,154.01
PA,Pittsburgh,PPG Paints Arena,06/22/24,Upper,212,D,1,101.55
PA,Pittsburgh,PPG Paints Arena,06/21/24,Lower,111,R,2,200.65
PA,Pittsburgh,PPG Paints Arena,06/21/24,Upper,208,B,1,132.12
PA,Pittsburgh,PPG Paints Arena,06/21/24,Upper,212,D,2,110.72
PA,Pittsburgh,PPG Paints Arena,06/18/24,Lower,108,Z,2,129.63
PA,Pittsburgh,PPG Paints Arena,06/18/24,Upper,209,B,2,133.05
PA,Pittsburgh,PPG Paints Arena,06/15/24,Lower,106,Y,2,173.19
PA,Pittsburgh,PPG Paints Arena,06/15/24,Upper,208,A,3,111.17
PA,Pittsburgh,PPG Paints Arena,06/13/24,Upper,212,L,3,87.88
PA,Pittsburgh,PPG Paints Arena,06/13/24,Floor,6,B,1,277.69
PA,Pittsburgh,PPG Paints Arena,06/10/24,Upper,209,G,2,121.35
PA,Pittsburgh,PPG Paints Arena,06/08/24,Lower,109,X,2,131.88
PA,Pittsburgh,PPG Paints Arena,06/08/24,Upper,213,M,2,88.39
PA,Pittsburgh,PPG Paints Arena,06/07/24,Floor,4,L,2,158.81
PA,Pittsburgh,PPG Paints Arena,06/06/24,Lower,105,H,2,153.18
PA,Pittsburgh,PPG Paints Arena,06/06/24,Floor,4,G,2,169.72
PA,Pittsburgh,PPG Paints Arena,06/06/24,Lower,107,J,2,157.54
PA,Pittsburgh,PPG Paints Arena,06/06/24,Upper,209,M,2,78.7
PA,Pittsburgh,PPG Paints Arena,06/06/24,Upper,212,M,4,76.59
PA,Pittsburgh,PPG Paints Arena,06/05/24,Upper,209,M,2,85.32
PA,Pittsburgh,PPG Paints Arena,06/04/24,Upper,209,M,2,79.92
PA,Pittsburgh,PPG Paints Arena,06/03/24,Upper,213,M,4,100.35
PA,Pittsburgh,PPG Paints Arena,06/02/24,Lower,122,P,2,229.77
PA,Pittsburgh,PPG Paints Arena,06/01/24,Upper,203,,2,159.51
PA,Pittsburgh,PPG Paints Arena,06/01/24,Upper,208,,2,111.85
PA,Pittsburgh,PPG Paints Arena,06/01/24,Lower,104,F,4,319.68
PA,Pittsburgh,PPG Paints Arena,06/01/24,Upper,208,C,2,129.04
PA,Pittsburgh,PPG Paints Arena,05/31/24,Lower,104,A,1,221.69
PA,Pittsburgh,PPG Paints Arena,05/31/24,Floor,4,P,2,371.3
PA,Pittsburgh,PPG Paints Arena,05/31/24,Lower,107,M,2,223.94
PA,Pittsburgh,PPG Paints Arena,05/31/24,Upper,210,P,2,190.64
PA,Pittsburgh,PPG Paints Arena,05/31/24,Upper,214,Q,2,121.5
PA,Pittsburgh,PPG Paints Arena,05/31/24,Upper,204,Q,2,138.86
PA,Pittsburgh,PPG Paints Arena,05/31/24,Upper,210,Q,2,94.25
PA,Pittsburgh,PPG Paints Arena,05/31/24,Upper,210,N,2,147.35
PA,Pittsburgh,PPG Paints Arena,05/31/24,Upper,208,M,4,114.8
PA,Pittsburgh,PPG Paints Arena,05/31/24,Lower,106,Z,2,221.44
PA,Pittsburgh,PPG Paints Arena,05/31/24,Upper,214,Q,3,139.86
PA,Pittsburgh,PPG Paints Arena,05/31/24,Lower,107,M,2,288.04
PA,Pittsburgh,PPG Paints Arena,05/31/24,Lower,106,F,2,268.06
PA,Pittsburgh,PPG Paints Arena,05/31/24,Upper,214,N,2,139.03
PA,Pittsburgh,PPG Paints Arena,05/31/24,Upper,210,Q,2,95.72
PA,Pittsburgh,PPG Paints Arena,05/31/24,Lower,107,P,2,302.2
PA,Pittsburgh,PPG Paints Arena,05/31/24,Upper,214,D,6,130.7
PA,Pittsburgh,PPG Paints Arena,05/31/24,Upper,213,L,6,98.62
PA,Pittsburgh,PPG Paints Arena,05/31/24,Upper,210,P,2,82.88
PA,Pittsburgh,PPG Paints Arena,05/31/24,Lower,107,M,2,166.95
PA,Pittsburgh,PPG Paints Arena,05/31/24,Lower,110,F,2,260.57
PA,Pittsburgh,PPG Paints Arena,05/31/24,Lower,106,Y,6,165.04
PA,Pittsburgh,PPG Paints Arena,05/31/24,Lower,107,J,1,245.3
PA,Pittsburgh,PPG Paints Arena,05/31/24,Upper,213,M,3,122.22
PA,Pittsburgh,PPG Paints Arena,05/31/24,Floor,6,D,2,304.47
PA,Pittsburgh,PPG Paints Arena,05/31/24,Lower,122,W,4,270.94
PA,Pittsburgh,PPG Paints Arena,05/31/24,Lower,104,J,6,178.46
PA,Pittsburgh,PPG Paints Arena,05/30/24,Upper,218,A,6,180.81
PA,Pittsburgh,PPG Paints Arena,05/30/24,Lower,108,X,3,157.23
PA,Pittsburgh,PPG Paints Arena,05/30/24,Upper,202,K,4,145.02
PA,Pittsburgh,PPG Paints Arena,05/30/24,Upper,216,G,3,132.61
PA,Pittsburgh,PPG Paints Arena,05/30/24,Upper,212,B,2,121.21
PA,Pittsburgh,PPG Paints Arena,05/30/24,Lower,111,M,6,179.51
PA,Pittsburgh,PPG Paints Arena,05/30/24,Floor,6,H,2,397.95
PA,Pittsburgh,PPG Paints Arena,05/30/24,Upper,214,K,2,125.72
PA,Pittsburgh,PPG Paints Arena,05/30/24,Upper,214,M,2,138.72
PA,Pittsburgh,PPG Paints Arena,05/30/24,Upper,212,P,2,82.55
PA,Pittsburgh,PPG Paints Arena,05/30/24,Floor,4,N,2,196.47
PA,Pittsburgh,PPG Paints Arena,05/30/24,Lower,107,M,2,156.77
PA,Pittsburgh,PPG Paints Arena,05/30/24,Lower,107,W,3,201.18
PA,Pittsburgh,PPG Paints Arena,05/30/24,Lower,105,X,6,173.81
PA,Pittsburgh,PPG Paints Arena,05/30/24,Floor,4,K,2,195.64
PA,Pittsburgh,PPG Paints Arena,05/30/24,Upper,214,P,4,85.24
PA,Pittsburgh,PPG Paints Arena,05/30/24,Upper,210,P,3,78.26
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Lower,115,10,1,124.5
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Lower,106,22,1,70.57
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Floor,1,6,1,291
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Floor,1,16,4,185
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Floor,4,11,2,186.49
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Lower,106,25,2,150.85
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Lower,115,10,3,119.36
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Lower,106,13,2,104.18
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Lower,105,10,2,105.25
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Upper,205 A,11,7,49.71
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Upper,201,13,6,50.52
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Upper,201,9,3,48.1
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Club Boxes,C24,B,2,119.65
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Lower,112,4,3,119.65
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Upper,211,1,5,77.52
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Upper,214,8,3,53.77
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Upper,205,15,4,48.65
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Upper,210 A,13,3,53.58
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Upper,210 A,15,2,48.35
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Lower,109,24,1,118.71
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Floor,4,1,2,194.75
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Upper,210,12,1,54.39
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Upper,209,12,2,53.59
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Lower,101,17,2,133.19
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Upper,208,10,2,43.42
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Lower,110,12,1,107.07
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Upper,205 A,11,1,51.89
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Upper,210,12,1,51.89
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Floor,4,1,2,202.89
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Floor,1,28,1,202.89
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Floor,1,28,1,201.61
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Lower,115,10,1,124.5
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Lower,104,4,2,88.29
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Lower,109,12,2,174.75
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Upper,212,12,1,65.55
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Upper,201,9,3,53.77
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Lower,108,14,2,111.39
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Lower,115,14,1,124.5
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Club Boxes,C15,4,1,87.12
PA,Philadelphia,Wells Fargo Center Philadelphia,09/01/24,Lower,103,9,2,128.84
PA,Philadelphia,Wells Fargo Center Philadelphia,08/31/24,Floor,1,13,2,205.33
PA,Philadelphia,Wells Fargo Center Philadelphia,08/31/24,Club Boxes,C23,6,2,81.5
PA,Philadelphia,Wells Fargo Center Philadelphia,08/31/24,Floor,3,12,4,220.04
PA,Philadelphia,Wells Fargo Center Philadelphia,08/31/24,Lower,102,4,2,118.17
PA,Philadelphia,Wells Fargo Center Philadelphia,08/31/24,Upper,207,6,2,75.71
PA,Philadelphia,Wells Fargo Center Philadelphia,08/31/24,Lower,103,14,1,115.63
PA,Philadelphia,Wells Fargo Center Philadelphia,08/31/24,Upper,208,12,2,53.64
PA,Philadelphia,Wells Fargo Center Philadelphia,08/31/24,Upper,210 A,13,2,53.64
PA,Philadelphia,Wells Fargo Center Philadelphia,08/31/24,Lower,123,14,1,117.1
PA,Philadelphia,Wells Fargo Center Philadelphia,08/31/24,Floor,3,15,3,201.61
PA,Philadelphia,Wells Fargo Center Philadelphia,08/31/24,Lower,110,12,1,131.36
PA,Philadelphia,Wells Fargo Center Philadelphia,08/31/24,Superbox,SB13,4,2,84.38
PA,Philadelphia,Wells Fargo Center Philadelphia,08/31/24,Club Boxes,C24,6,2,118.71
PA,Philadelphia,Wells Fargo Center Philadelphia,08/31/24,Club Boxes,C23,4,1,81.61
PA,Philadelphia,Wells Fargo Center Philadelphia,08/31/24,Lower,106,22,3,98.11
PA,Philadelphia,Wells Fargo Center Philadelphia,08/31/24,Floor,3,9,2,205.33
PA,Philadelphia,Wells Fargo Center Philadelphia,08/31/24,Lower,101,12,1,101.01
PA,Philadelphia,Wells Fargo Center Philadelphia,08/31/24,Upper,207,11,2,87.39
PA,Philadelphia,Wells Fargo Center Philadelphia,08/31/24,Floor,1,17,2,184.62
PA,Philadelphia,Wells Fargo Center Philadelphia,08/31/24,Club Boxes,C2,5,2,83.69
PA,Philadelphia,Wells Fargo Center Philadelphia,08/31/24,Floor,6,9,1,184.76
PA,Philadelphia,Wells Fargo Center Philadelphia,08/31/24,Floor,6,9,1,186.49
PA,Philadelphia,Wells Fargo Center Philadelphia,08/31/24,Revolutionary Row,C1,C,1,117.9
PA,Philadelphia,Wells Fargo Center Philadelphia,08/31/24,Upper,205,15,1,48.71
PA,Philadelphia,Wells Fargo Center Philadelphia,08/30/24,Club Boxes,C2,7,1,81.14
PA,Philadelphia,Wells Fargo Center Philadelphia,08/30/24,Lower,105,20,1,105.2
PA,Philadelphia,Wells Fargo Center Philadelphia,08/30/24,Lower,108,24,2,91.04
PA,Philadelphia,Wells Fargo Center Philadelphia,08/30/24,Floor,3,5,1,271.58
PA,Philadelphia,Wells Fargo Center Philadelphia,08/30/24,Club Boxes,C23,4,1,81.14
PA,Philadelphia,Wells Fargo Center Philadelphia,08/30/24,Upper,210,,2,63.17
PA,Philadelphia,Wells Fargo Center Philadelphia,08/30/24,Lower,104,4,1,99.02
PA,Philadelphia,Wells Fargo Center Philadelphia,08/30/24,Upper,209 A,15,1,39.22
PA,Philadelphia,Wells Fargo Center Philadelphia,08/30/24,Lower,112,3,1,160.81
PA,Philadelphia,Wells Fargo Center Philadelphia,08/30/24,Lower,112,3,1,175.01
PA,Philadelphia,Wells Fargo Center Philadelphia,08/30/24,Lower,113,12,2,114.55
PA,Philadelphia,Wells Fargo Center Philadelphia,08/30/24,Lower,101,13,2,123.75
PA,Philadelphia,Wells Fargo Center Philadelphia,08/30/24,Lower,113,5,1,166.55
PA,Philadelphia,Wells Fargo Center Philadelphia,08/30/24,Lower,101,13,1,123.75
PA,Philadelphia,Wells Fargo Center Philadelphia,08/30/24,Lower,113,12,4,117.1
PA,Philadelphia,Wells Fargo Center Philadelphia,08/30/24,Club Boxes,C12,1,4,81.52
PA,Philadelphia,Wells Fargo Center Philadelphia,08/30/24,Club Boxes,C23,4,1,81.56
PA,Philadelphia,Wells Fargo Center Philadelphia,08/29/24,Upper,204 A,13,3,48.1
PA,Philadelphia,Wells Fargo Center Philadelphia,08/29/24,Club Boxes,C14,D,2,114.72
PA,Philadelphia,Wells Fargo Center Philadelphia,08/29/24,Club Boxes,C12,4,2,81.56
PA,Philadelphia,Wells Fargo Center Philadelphia,08/29/24,Upper,209 A,15,1,49.94
PA,Philadelphia,Wells Fargo Center Philadelphia,08/29/24,Lower,112,14,2,126.16
PA,Philadelphia,Wells Fargo Center Philadelphia,08/29/24,Upper,205,15,2,39.22
PA,Philadelphia,Wells Fargo Center Philadelphia,08/29/24,Club Boxes,C14,5,2,81.22
PA,Philadelphia,Wells Fargo Center Philadelphia,08/29/24,Upper,224,8,2,59.62
PA,Philadelphia,Wells Fargo Center Philadelphia,08/29/24,Superbox,SB13,4,2,62.12
PA,Philadelphia,Wells Fargo Center Philadelphia,08/29/24,Lower,104,21,1,104.9
PA,Philadelphia,Wells Fargo Center Philadelphia,08/29/24,Lower,105,21,2,103.31
PA,Philadelphia,Wells Fargo Center Philadelphia,08/29/24,Upper,211,8,2,48.1
PA,Philadelphia,Wells Fargo Center Philadelphia,08/29/24,Floor,4,10,1,187.74
PA,Philadelphia,Wells Fargo Center Philadelphia,08/29/24,Lower,106,24,2,112.42
PA,Philadelphia,Wells Fargo Center Philadelphia,08/29/24,Lower,109,21,1,95.3
PA,Philadelphia,Wells Fargo Center Philadelphia,08/28/24,Lower,103,14,1,119.46
PA,Philadelphia,Wells Fargo Center Philadelphia,08/28/24,Upper,207,2,1,72.75
